cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
01,AGUASCALIENTES,2024-02,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01001,AGUASCALIENTES,5,2026-07-08
01,AGUASCALIENTES,2024-02,LOCALIZADA_CON_VIDA,HOMBRE,,SIN MUNICIPIO DE REFERENCIA,1,2026-07-08
01,AGUASCALIENTES,2024-02,LOCALIZADA_CON_VIDA,MUJER,,SIN MUNICIPIO DE REFERENCIA,1,2026-07-08
01,AGUASCALIENTES,2024-02,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,25,2026-07-08
01,AGUASCALIENTES,2024-02,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,25,2026-07-08
01,AGUASCALIENTES,2024-02,LOCALIZADA_CON_VIDA,HOMBRE,01005,JESÚS MARÍA,4,2026-07-08
01,AGUASCALIENTES,2024-02,LOCALIZADA_CON_VIDA,MUJER,01005,JESÚS MARÍA,2,2026-07-08
01,AGUASCALIENTES,2024-02,LOCALIZADA_CON_VIDA,HOMBRE,01006,PABELLÓN DE ARTEAGA,1,2026-07-08
01,AGUASCALIENTES,2024-02,LOCALIZADA_CON_VIDA,HOMBRE,01011,SAN FRANCISCO DE LOS ROMO,1,2026-07-08
01,AGUASCALIENTES,2024-02,LOCALIZADA_CON_VIDA,MUJER,01011,SAN FRANCISCO DE LOS ROMO,3,2026-07-08
01,AGUASCALIENTES,2024-02,LOCALIZADA_SIN_VIDA,HOMBRE,01001,AGUASCALIENTES,1,2026-07-08
01,AGUASCALIENTES,2024-02,LOCALIZADA_SIN_VIDA,HOMBRE,01003,CALVILLO,2,2026-07-08
01,AGUASCALIENTES,2024-02,LOCALIZADA_SIN_VIDA,MUJER,01011,SAN FRANCISCO DE LOS ROMO,1,2026-07-08
